chr1	3773830	3775280	DFFB
chr1	3809561	3816836	C1orf174
chr1	3816967	3820527	LINC01134
chr1	4000671	4001052	LINC01346
chr1	4008656	4009040	LINC01345
chr1	4472110	4475611	LINC01777
chr1	4631546	4632528	LINC01646
chr1	4715104	4771958	AJAP1
chr1	4715104	4771958	AJAP1
chr1	6046388	6052533	NPHP4
chr1	6029320	6052533	NPHP4
chr1	6046388	6052533	NPHP4
chr1	6046388	6052485	NPHP4
chr1	6052357	6100575	KCNAB2
chr1	6086072	6100575	KCNAB2
chr1	6086072	6100575	KCNAB2
chr1	6094347	6100575	KCNAB2
chr1	6105980	6111569	KCNAB2
chr1	6106173	6132813	KCNAB2
chr1	6228338	6240381	CHD5
chr1	6257817	6259655	RPL22
chr1	6265474	6265840	LOC102724450
chr1	6266178	6266594	RNF207
chr1	6295035	6296024	ICMT
chr1	6296299	6297024	LINC00337
chr1	6304251	6304409	HES3
chr1	6315075	6321158	GPR153
chr1	6409927	6419004	ACOT7
chr1	6409927	6420764	ACOT7
chr1	6409927	6445883	ACOT7
chr1	6409927	6453826	ACOT7
chr1	6479763	6479979	HES2
chr1	6484835	6488284	ESPN
chr1	6484835	6488284	ESPN
chr1	6484835	6488284	ESPN
chr1	6525621	6526255	TNFRSF25
chr1	6525621	6526255	TNFRSF25
chr1	6525621	6526255	TNFRSF25
chr1	6525621	6526255	TNFRSF25
chr1	6525621	6526255	TNFRSF25
chr1	6525621	6526255	TNFRSF25
chr1	6537719	6545529	PLEKHG5
chr1	6537719	6546014	PLEKHG5
chr1	6537719	6550640	PLEKHG5
chr1	6537719	6550654	PLEKHG5
chr1	6537719	6551761	PLEKHG5
chr1	6556630	6557156	PLEKHG5
chr1	6556630	6557484	PLEKHG5
chr1	6556630	6580121	PLEKHG5
chr1	6610676	6614573	NOL9
chr1	6615337	6630967	TAS1R1
chr1	6615366	6630967	TAS1R1
chr1	6640050	6640599	ZBTB48
chr1	6640050	6640599	ZBTB48
chr1	6640053	6640599	ZBTB48
chr1	6659513	6662929	KLHL21
chr1	6659513	6662958	KLHL21
chr1	6673790	6676815	PHF13
chr1	6684924	6685208	THAP3
chr1	6685209	6688557	THAP3
chr1	6685209	6688557	THAP3
chr1	6741098	6761876	DNAJC11
chr1	6784804	6789778	LINC01672
chr1	6787586	6789778	LINC01672
chr1	6844284	6845040	CAMTA1-DT
chr1	6845383	6880239	CAMTA1
chr1	6845383	6867041	CAMTA1
chr1	6845383	6885150	CAMTA1
chr1	6845383	6880239	CAMTA1
chr1	6845383	6885150	CAMTA1
chr1	6845383	6885150	CAMTA1
chr1	6845383	6885150	CAMTA1
chr1	6845383	6885150	CAMTA1
chr1	6845383	6880239	CAMTA1
chr1	6845383	6880239	CAMTA1
chr1	6845383	6885150	CAMTA1
chr1	6845513	6880239	CAMTA1
chr1	7449500	7449814	LOC102725193
chr1	7449500	7449814	LOC102725193
chr1	7449500	7449814	LOC102725193
chr1	7729789	7730969	CAMTA1
chr1	7729789	7730969	CAMTA1
chr1	7729789	7730969	CAMTA1
chr1	7729789	7730969	CAMTA1
chr1	7729803	7730969	CAMTA1
chr1	7729824	7730969	CAMTA1
chr1	7740147	7792506	CAMTA1
chr1	7764864	7792506	CAMTA1
chr1	7764864	7792506	CAMTA1
chr1	7764897	7792506	CAMTA1
chr1	7764904	7792506	CAMTA1
chr1	7764912	7792506	CAMTA1
chr1	7764917	7792506	CAMTA1
chr1	7764923	7792506	CAMTA1
chr1	7831355	7833500	VAMP3
chr1	7844488	7844712	PER3
chr1	7844488	7844712	PER3
chr1	7844488	7844712	PER3
chr1	7844488	7844712	PER3
chr1	7844488	7844712	PER3
chr1	7910983	7913104	UTS2
chr1	7912984	7913551	UTS2
chr1	8000994	8003225	TNFRSF9
chr1	8021713	8022821	PARK7
chr1	8021770	8022821	PARK7
chr1	8075753	8086369	ERRFI1
chr1	8268731	8270545	LINC01714
chr1	8378144	8384364	SLC45A1
chr1	8482868	8483747	RERE
chr1	8716501	8877699	RERE
chr1	8852648	8877699	RERE
chr1	8484704	8488540	RERE-AS1
chr1	8934977	8938745	ENO1
chr1	8934977	8938745	ENO1
chr1	8934977	8938745	ENO1
chr1	8938893	8939622	ENO1-AS1
chr1	9005892	9009320	CA6
chr1	9005892	9017194	CA6
chr1	9005892	9018967	CA6
chr1	9005926	9009320	CA6
chr1	9085134	9086404	SLC2A7
chr1	9118310	9129887	SLC2A5
chr1	9101997	9129887	SLC2A5
chr1	9118310	9129887	SLC2A5
chr1	9129654	9132286	SLC2A5
chr1	9118310	9129887	SLC2A5
chr1	9171549	9189161	GPR157
chr1	9211895	9242397	MIR34AHG
chr1	9242262	9243690	LNCTAM34A
chr1	9294862	9304982	H6PD
chr1	9299902	9304982	H6PD
chr1	9352952	9415800	SPSB1
chr1	9487441	9488975	LINC02606
chr1	9487441	9489055	LINC02606
chr1	9599523	9613682	SLC25A33
chr1	9648931	9655946	TMEM201
chr1	9648968	9655946	TMEM201
chr1	9711788	9751523	PIK3CD
chr1	9714102	9714644	PIK3CD-AS1
chr1	9741194	9747632	PIK3CD-AS2
chr1	9732778	9747632	PIK3CD-AS2
chr1	9741194	9747632	PIK3CD-AS2
chr1	9749602	9751523	PIK3CD
chr1	9751524	9770480	PIK3CD
chr1	9833453	9884584	CLSTN1
chr1	9833453	9884584	CLSTN1
chr1	9833453	9884584	CLSTN1
chr1	9938048	9970316	CTNNBIP1
chr1	9943797	9970327	CTNNBIP1
chr1	10002841	10003485	LZIC
chr1	10002841	10003449	LZIC
chr1	10002841	10003485	LZIC
chr1	10002841	10003485	LZIC
chr1	10002841	10003485	LZIC
chr1	10002980	10032074	NMNAT1
chr1	10003485	10032074	NMNAT1
chr1	10003532	10032074	NMNAT1
chr1	10015974	10020845	TMEM274P
chr1	10057254	10064149	RBP7
chr1	10057285	10067626	RBP7
chr1	10093015	10132084	UBE4B
chr1	10093040	10132084	UBE4B
chr1	10270627	10292306	KIF1B
chr1	10270763	10292306	KIF1B
chr1	10270763	10292306	KIF1B
chr1	10271673	10292306	KIF1B
chr1	10290821	10292306	KIF1B
chr1	10459048	10459684	PGD
chr1	10459120	10459684	PGD
chr1	10459174	10459684	PGD
chr1	10490158	10493897	CENPS-CORT
chr1	10490158	10493897	CENPS-CORT
chr1	10490158	10493897	CENPS-CORT
chr1	10490489	10493897	CENPS
chr1	10490803	10493897	CENPS
chr1	10490803	10494712	CENPS-CORT
chr1	10490803	10500402	CENPS-CORT
chr1	10509775	10511432	CORT
chr1	10529396	10532586	DFFA
chr1	10529396	10532613	DFFA
chr1	10535006	10555329	PEX14
chr1	10820915	10856703	CASZ1
chr1	10820915	10856733	CASZ1
chr1	11026540	11026744	C1orf127
chr1	11036314	11042094	C1orf127
chr1	11072678	11073771	TARDBP
chr1	11107177	11107296	MASP2
chr1	11107177	11107296	MASP2
chr1	11119403	11120075	SRM
chr1	11158214	11159967	EXOSC10
chr1	11158214	11159926	EXOSC10
chr1	11159731	11161856	EXOSC10-AS1
chr1	11159731	11161856	EXOSC10-AS1
chr1	11160075	11161856	EXOSC10-AS1
chr1	11319481	11322608	MTOR
chr1	11203954	11204722	MTOR-AS1
chr1	11249411	11252325	ANGPTL7
chr1	11333254	11345699	UBIAD1
chr1	11333254	11345699	UBIAD1
chr1	11333254	11354928	UBIAD1
chr1	11539211	11561045	DISP3
chr1	11669587	11671898	LINC01647
chr1	11710892	11714486	FBXO2
chr1	11714431	11715861	FBXO44
chr1	11714431	11715861	FBXO44
chr1	11714913	11715383	FBXO44
chr1	11714913	11715725	FBXO44
chr1	11714913	11715861	FBXO44
chr1	11714913	11715861	FBXO44
chr1	11714913	11715995	FBXO44
chr1	11714933	11715861	FBXO44
chr1	11724256	11728711	FBXO6
chr1	11740671	11741205	MAD2L2
chr1	11740671	11751678	MAD2L2
chr1	11751766	11766304	DRAXIN
chr1	11796141	11805858	AGTRAP
chr1	11796141	11807495	AGTRAP
chr1	11796141	11805858	AGTRAP
chr1	11796141	11805858	AGTRAP
chr1	11796192	11805858	AGTRAP
chr1	11822249	11824386	C1orf167
chr1	11838865	11839676	LOC102724659
chr1	11863187	11863734	MTHFR
chr1	11863187	11866160	MTHFR
chr1	11866152	11867186	CLCN6
chr1	11866152	11867186	CLCN6
chr1	11866247	11867186	CLCN6
chr1	11900375	11903759	NPPA-AS1
chr1	11907497	11907840	NPPA
chr1	11918527	11919002	NPPB
chr1	11983547	11986484	KIAA2013
chr1	11994723	12004577	PLOD1
chr1	11994773	12008031	PLOD1
chr1	12040237	12049220	MFN2
chr1	12040237	12042025	MFN2
chr1	12079554	12081700	MIIP
chr1	12123359	12144519	TNFRSF8
chr1	12123433	12157156	TNFRSF8
chr1	12227047	12248851	TNFRSF1B
chr1	12290086	12294246	VPS13D
chr1	12290095	12294246	VPS13D
chr1	12640695	12656409	DHRS3
chr1	12640695	12676788	DHRS3
chr1	12640695	12678216	DHRS3
chr1	12704565	12711140	AADACL4
chr1	12776112	12779475	AADACL3
chr1	12776117	12780883	AADACL3
chr1	12806133	12819241	C1orf158
chr1	12806147	12815648	C1orf158
chr1	12834990	12835684	PRAMEF12
chr1	12851545	12853350	PRAMEF1
chr1	12854842	12855585	PRAMEF1
chr1	12882803	12883086	LINC01784
chr1	12888665	12891264	PRAMEF11
chr17	56616570	56618179	SEPT4
chr1	12916940	12918838	PRAMEF2
chr1	12943232	12946025	PRAMEF4
chr1	12976466	12977486	PRAMEF8
chr1	12976466	12977486	PRAMEF7
chr1	13002371	13007406	PRAMEF6
chr1	13001396	13002353	PRAMEF9
chr1	13001396	13002353	PRAMEF27
chr1	13035498	13036220	PRAMEF18
chr1	13111728	13112702	PRAMEF25
chr1	13111728	13112702	PRAMEF26
chr1	13112703	13117751	PRAMEF5
chr1	13165469	13167193	PRAMEF36P
chr1	13165469	13167193	PRAMEF34P
chr1	13194517	13196243	PRAMEF36P
chr1	13194517	13196243	PRAMEF34P
chr1	13330993	13698405	PRAMEF18
chr1	13330993	13477528	PRAMEF22
chr1	13359818	13364867	PRAMEF5
chr1	13359832	13364867	PRAMEF6
chr1	13364885	13365842	PRAMEF27
chr1	13389728	13390748	PRAMEF8
chr1	13389728	13390748	PRAMEF7
chr1	13409127	13411524	PRAMEF10
chr1	13409134	13411524	PRAMEF33
chr1	13421175	13423985	PRAMEF15
chr1	13424002	13424965	PRAMEF27
chr1	13450862	13452656	PRAMEF14
chr1	13450862	13452656	PRAMEF13
chr1	13476850	13477569	PRAMEF19
chr1	13495257	13495965	PRAMEF17
chr1	13516065	13521967	PRAMEF20
chr1	13610513	13611533	PRAMEF8
chr1	13610513	13611533	PRAMEF7
chr1	13629924	13632321	PRAMEF10
chr1	13629931	13632321	PRAMEF33
chr1	13641972	13644782	PRAMEF15
chr1	13644799	13645762	PRAMEF27
chr1	13671717	13673511	PRAMEF14
chr1	13671717	13673511	PRAMEF13
chr1	13697686	13698405	PRAMEF19
chr1	13716091	13716799	PRAMEF17
chr1	13736906	13742806	PRAMEF20
chr1	13802568	13840498	LRRC38
chr1	13910251	13933666	PDPN
chr1	13910251	13933666	PDPN
chr1	13911966	13933666	PDPN
chr1	13911966	13933666	PDPN
chr1	14026734	14042034	PRDM2
chr1	14031349	14042034	PRDM2
chr1	14031349	14042034	PRDM2
chr1	14075875	14099571	PRDM2
chr1	14718075	14746469	KAZN-AS1
chr1	14925180	15287178	KAZN
chr1	14925212	15287178	KAZN
chr1	15250624	15287178	KAZN
chr1	15256295	15287178	KAZN
chr1	15272414	15287178	KAZN
chr1	15450870	15478960	TMEM51-AS1
chr1	15479027	15536984	TMEM51
chr1	15479027	15541389	TMEM51
chr1	15480206	15536984	TMEM51
chr1	15480206	15541389	TMEM51
chr1	15480228	15541389	TMEM51
chr1	15480242	15536984	TMEM51
chr1	15497812	15498120	C1orf195
chr1	15497812	15498120	C1orf195
chr1	15573720	15578265	FHAD1
chr1	15656180	15670379	LOC101927417
chr1	15656177	15670379	LOC101927417
chr1	15736383	15752365	EFHD2
chr1	15764937	15766794	CTRC
chr21	44296878	44299693	WDR4
chr1	15844891	15850710	CASP9
chr1	15844891	15850940	CASP9
chr1	15844891	15850940	CASP9
chr1	15844891	15850940	CASP9
chr1	15844891	15851285	CASP9
chr1	15853307	15860730	DNAJC16
chr1	15853307	15855581	DNAJC16
chr1	15853342	15855581	DNAJC16
chr1	15909891	15911546	AGMAT
chr1	15943952	15953162	DDI2
chr1	16010814	16042730	PLEKHM2
chr1	16062752	16064422	SLC25A34
chr1	16066718	16076385	SLC25A34-AS1
chr1	16068993	16069328	TMEM82
chr1	16083153	16084667	FBLIM1
chr1	16085254	16090989	FBLIM1
chr1	16085289	16090989	FBLIM1
chr1	16090993	16091457	FBLIM1
chr1	16163402	16174642	FLJ37453
chr1	16174201	16199309	SPEN
chr1	16299621	16302627	ZBTB17
chr1	16299621	16302627	ZBTB17
chr1	16299621	16302627	ZBTB17
chr1	16299621	16302627	ZBTB17
chr1	16299621	16302627	ZBTB17
chr1	16299621	16302627	ZBTB17
chr1	16330730	16332412	SRARP
chr1	16343715	16345285	HSPB7
chr1	16343681	16345285	HSPB7
chr1	16343703	16345285	HSPB7
chr1	16343703	16345285	HSPB7
chr1	16343715	16345285	HSPB7
chr1	16343718	16345285	HSPB7
chr1	16343703	16345285	HSPB7
chr1	16344348	16346089	HSPB7
chr1	16348485	16349106	CLCNKA
chr1	16348485	16349106	CLCNKA
chr1	16348530	16349106	CLCNKA
chr1	16370230	16370979	CLCNKB
chr1	16375256	16376111	CLCNKB
chr1	16390132	16400146	FAM131C
chr1	16477459	16482564	EPHA2
chr1	16475543	16482604	EPHA2
chr1	16535579	16539147	ARHGEF19
chr1	16560260	16563678	CPLANE2
chr1	16641931	16678975	FBXO42
chr1	16693524	16717868	SZRD1
chr1	16693524	16721531	SZRD1
chr1	16693524	16713548	SZRD1
chr1	16693524	16719721	SZRD1
chr1	16693524	16719724	SZRD1
chr1	16693736	16717868	SZRD1
chr1	16757918	16763919	SPATA21
chr1	16752227	16763919	SPATA21
chr1	16759420	16763919	SPATA21
chr1	16767166	16770125	NECAP2
chr1	16767166	16770125	NECAP2
chr1	16767218	16770125	NECAP2
chr1	16787442	16794070	LINC01772
chr1	16788301	16794070	LINC01772
chr1	16817812	16819196	CROCCP3
chr1	16860705	16863483	LOC440570
chr1	16860705	16862147	LINC01783
chr1	16935275	16940100	NBPF1
chr1	16955146	16957401	CROCCP2
chr1	16972068	16972862	MST1P2
chr1	17034574	17046652	ESPNP
chr1	17087598	17090975	MST1L
chr1	17086182	17086552	LOC102724562
chr1	17197439	17200216	LOC440570
chr1	17215281	17215973	LOC105376805
chr1	17215278	17215973	LOC105376805
chr1	17215281	17216161	LOC105376805
chr1	17215278	17216161	LOC105376805
chr1	17248425	17249156	CROCC
chr1	17304810	17307173	MFAP2
chr1	17304810	17307173	MFAP2
chr1	17304810	17308081	MFAP2
chr1	17304810	17308081	MFAP2
chr1	17332274	17338423	ATP13A2
chr1	17332274	17338467	ATP13A2
chr1	17332274	17338467	ATP13A2
chr1	17371384	17380665	SDHB
chr1	17431557	17445946	PADI2
chr1	17516283	17519458	LOC400743
chr1	17531622	17548783	PADI1
chr1	17575592	17586071	PADI3
chr1	17634691	17657462	PADI4
chr1	17698690	17699549	PADI6
chr1	17755696	17765059	RCC2
chr1	17765019	17766173	RCC2
chr1	17866192	17907046	ARHGEF10L
chr1	17866329	17907046	ARHGEF10L
chr1	17866329	17907046	ARHGEF10L
chr1	17907047	17913953	ARHGEF10L
chr1	17907047	17913953	ARHGEF10L
chr1	17944807	17945832	ARHGEF10L
chr1	17944807	17945832	ARHGEF10L
chr1	18081827	18149478	ACTL8
chr1	18392150	18394684	LINC01654
chr1	18434291	18554390	IGSF21
chr1	18957339	18960795	PAX7
chr1	18957499	18960795	PAX7
chr1	18957499	18960795	PAX7
chr1	19184126	19186155	TAS1R2
chr1	19216600	19217385	ALDH4A1
chr1	19216600	19229049	ALDH4A1
chr1	19216600	19229293	ALDH4A1
chr1	19216600	19229293	ALDH4A1
chr1	19247616	19283170	IFFO2
chr1	19528310	19536760	UBR4
chr1	19536879	19556339	EMC1-AS1
chr1	19536879	19566749	EMC1-AS1
chr1	19571525	19578018	EMC1
chr1	19571525	19578053	EMC1
chr1	19571525	19578053	EMC1
chr1	19571525	19578053	EMC1
chr1	19578298	19581274	MRTO4
chr1	19597430	19600616	AKR7L
chr1	19597430	19600616	AKR7L
chr1	19597430	19600616	AKR7L
chr1	19612867	19615264	AKR7A3
chr1	19635137	19638640	AKR7A2
chr1	19635137	19638640	AKR7A2
chr1	19638739	19639221	PQLC2
chr1	19638739	19639221	PQLC2
chr1	19638739	19639221	PQLC2
chr1	19638739	19639221	PQLC2
chr1	19638819	19644092	PQLC2
chr1	19746245	19811201	CAPZB
chr1	19746245	19812135	CAPZB
chr1	19775825	19812135	CAPZB
chr1	19746245	19812033	CAPZB
chr1	19746245	19812135	CAPZB
chr1	19918380	19923326	LOC105378614
chr1	19923470	19949966	MICOS10
chr1	19923470	19948592	MICOS10
chr1	19923470	19927279	MICOS10
chr1	19923470	19943750	MICOS10
chr1	19923470	19927279	MICOS10-NBL1
chr1	19923470	19981503	MICOS10-NBL1
chr1	19923472	19948592	MICOS10
chr1	19969722	19981503	NBL1
chr1	19969722	19981503	NBL1
chr1	19969902	19981503	NBL1
chr1	19970207	19981503	NBL1
chr1	19970666	19981503	NBL1
chr1	19971865	19981503	NBL1
chr1	19972259	19981503	NBL1
chr1	19974103	19981503	NBL1
chr1	19991367	20005058	HTR6
chr1	20113611	20126514	TMCO4
chr1	20125843	20126514	TMCO4
chr1	20125843	20126514	TMCO4
chr1	20124709	20126514	TMCO4
chr1	20124709	20125842	TMCO4
chr1	20208887	20216876	OTUD3
chr1	20249249	20250110	PLA2G2E
chr1	20305405	20306152	PLA2G2A
chr1	20306184	20306932	PLA2G2A
chr1	20306153	20306932	PLA2G2A
chr1	20305373	20306932	PLA2G2A
chr1	20396686	20411312	PLA2G5
chr1	20442971	20446059	PLA2G2D
chr1	20442971	20446059	PLA2G2D
chr1	20465822	20466657	PLA2G2F
chr1	20465822	20466657	PLA2G2F
chr1	20501639	20503932	PLA2G2C
chr1	20501639	20503932	PLA2G2C
chr1	20511118	20512979	UBXN10-AS1
chr1	20512588	20517038	UBXN10
chr1	20569587	20570787	LINC01757
chr1	20617367	20637067	VWA5B1
chr1	20732763	20755287	LINC01141
chr1	20810213	20812703	CAMK2N1
chr1	20829803	20834644	MUL1
chr1	20915589	20931419	CDA
chr1	20959950	20964333	PINK1
chr1	20972180	20978686	PINK1-AS
chr1	20987485	20988037	DDOST
chr1	21042133	21044510	KIF17
chr1	21042133	21044510	KIF17
chr1	21042133	21044510	KIF17
chr1	21054580	21059196	SH2D5
chr1	21054097	21059133	SH2D5
chr1	21107034	21113181	HP1BP3
chr1	21377488	21437876	EIF4G3
chr1	21502852	21503381	EIF4G3
chr1	21502852	21503381	EIF4G3
chr1	21437877	21494532	EIF4G3
chr1	21599405	21606183	ECE1
chr1	21605826	21616766	ECE1
chr1	21616650	21672034	ECE1
chr1	21616650	21616956	ECE1
chr1	21619782	21620425	LOC100506801
chr1	21766582	21771439	NBPF3
chr1	21766582	21771439	NBPF3
chr1	21766582	21771439	NBPF3
chr1	21766582	21771439	NBPF3
chr1	21766582	21771439	NBPF3
chr1	21835850	21887117	ALPL
chr1	21835850	21887117	ALPL
chr1	21835915	21880469	ALPL
chr1	21976290	21978348	RAP1GAP
chr1	21991811	21995873	RAP1GAP
